     23.887,      3.113,   1.017309
     23.887,        3.5,   1.017230
     23.887,      3.887,   1.017151
       23.5,      3.113,   1.024602
       23.5,        3.5,   1.024524
       23.5,      3.887,   1.024070
     23.113,      3.113,   1.031896
     23.113,        3.5,   1.031442
     23.113,      3.887,   1.030988
     23.887,      4.113,   1.016928
     23.887,        4.5,   1.016619
     23.887,      4.887,   1.016310
       23.5,      4.113,   1.023847
       23.5,        4.5,   1.023537
       23.5,      4.887,   1.023115
     23.113,      4.113,   1.030765
     23.113,        4.5,   1.030343
     23.113,      4.887,   1.029921
     23.887,      5.113,   1.016063
     23.887,        5.5,   1.015598
     23.887,      5.887,   1.015132
       23.5,      5.113,   1.022869
       23.5,        5.5,   1.022447
       23.5,      5.887,   1.021981
     23.113,      5.113,   1.029674
     23.113,        5.5,   1.029252
     23.113,      5.887,   1.028830
     23.887,      6.113,   1.014832
     23.887,        6.5,   1.014270
     23.887,      6.887,   1.013708
       23.5,      6.113,   1.021681
       23.5,        6.5,   1.021119
       23.5,      6.887,   1.020693
     23.113,      6.113,   1.028530
     23.113,        6.5,   1.028104
     23.113,      6.887,   1.027678
     23.887,      7.113,   1.013464
     23.887,        7.5,   1.012857
     23.887,      7.887,   1.012250
       23.5,      7.113,   1.020449
       23.5,        7.5,   1.020039
       23.5,      7.887,   1.019431
     23.113,      7.113,   1.027434
     23.113,        7.5,   1.027023
     23.113,      7.887,   1.026613
     23.887,      8.113,   1.011895
     23.887,        8.5,   1.011288
     23.887,      8.887,   1.010681
       23.5,      8.113,   1.019077
       23.5,        8.5,    1.01847
       23.5,      8.887,   1.018102
     23.113,      8.113,   1.026258
     23.113,        8.5,   1.025891
     23.113,      8.887,   1.025523
     23.887,      9.113,   1.010487
     23.887,        9.5,   1.009919
     23.887,      9.887,   1.009351
       23.5,      9.113,   1.017908
       23.5,        9.5,   1.017611
       23.5,      9.887,   1.017043
     23.113,      9.113,   1.025329
     23.113,        9.5,   1.025032
     23.113,      9.887,   1.024735
     23.887,     10.113,   1.009040
     23.887,       10.5,   1.008540
     23.887,     10.887,   1.008041
       23.5,     10.113,   1.016732
       23.5,       10.5,   1.016233
       23.5,     10.887,   1.016024
     23.113,     10.113,   1.024424
     23.113,       10.5,   1.024216
     23.113,     10.887,   1.024007
     23.887,     11.113,   1.007947
     23.887,       11.5,   1.007534
     23.887,     11.887,   1.007122
       23.5,     11.113,   1.015930
       23.5,       11.5,   1.015815
       23.5,     11.887,   1.015402
     23.113,     11.113,   1.023913
     23.113,       11.5,   1.023798
     23.113,     11.887,   1.023683
     23.887,     12.113,   1.006907
     23.887,       12.5,   1.006584
     23.887,     12.887,   1.006262
       23.5,     12.113,   1.015188
       23.5,       12.5,   1.014865
       23.5,     12.887,   1.014835
     23.113,     12.113,   1.023468
     23.113,       12.5,   1.023438
     23.113,     12.887,   1.023408
     23.887,     13.113,   1.006183
     23.887,       13.5,   1.005942
     23.887,     13.887,   1.005701
       23.5,     13.113,   1.014756
       23.5,       13.5,   1.014515
       23.5,     13.887,   1.014549
     23.113,     13.113,   1.023329
     23.113,       13.5,   1.023363
     23.113,     13.887,   1.023398
     23.887,     14.113,   1.005732
     23.887,       14.5,   1.005558
     23.887,     14.887,   1.005384
       23.5,     14.113,   1.014581
       23.5,       14.5,   1.014654
       23.5,     14.887,   1.014480
     23.113,     14.113,   1.023429
     23.113,       14.5,   1.023502
     23.113,     14.887,   1.023576
     23.887,     15.113,   1.005359
     23.887,       15.5,   1.005235
     23.887,     15.887,   1.005111
       23.5,     15.113,   1.014455
       23.5,       15.5,   1.014543
       23.5,     15.887,   1.014419
     23.113,     15.113,   1.023550
     23.113,       15.5,   1.023639
     23.113,     15.887,   1.023727
     23.887,     16.113,   1.005050
     23.887,       16.5,   1.004965
     23.887,     16.887,   1.004881
       23.5,     16.113,   1.014358
       23.5,       16.5,   1.014274
       23.5,     16.887,   1.014362
     23.113,     16.113,   1.023666
     23.113,       16.5,   1.023754
     23.113,     16.887,   1.023842
     23.887,     17.113,   1.004932
     23.887,       17.5,   1.004884
     23.887,     17.887,   1.004836
       23.5,     17.113,   1.014413
       23.5,       17.5,   1.014499
       23.5,     17.887,   1.014451
     23.113,     17.113,   1.023893
     23.113,       17.5,   1.023980
     23.113,     17.887,   1.024066
     23.887,     18.113,   1.004819
     23.887,       18.5,   1.004811
     23.887,     18.887,   1.004802
       23.5,     18.113,   1.014435
       23.5,       18.5,   1.014426
       23.5,     18.887,   1.014516
     23.113,     18.113,   1.024050
     23.113,       18.5,   1.024139
     23.113,     18.887,   1.024229
     23.887,     19.113,   1.004839
     23.887,       19.5,   1.004874
     23.887,     19.887,   1.004909
       23.5,     19.113,   1.014552
       23.5,       19.5,   1.014587
       23.5,     19.887,   1.014688
     23.113,     19.113,   1.024266
     23.113,       19.5,   1.024366
     23.113,     19.887,   1.024466
     23.887,     20.113,   1.004972
     23.887,       20.5,   1.005051
     23.887,     20.887,   1.005131
       23.5,     20.113,   1.014750
       23.5,       20.5,   1.014865
       23.5,     20.887,   1.014944
     23.113,     20.113,   1.024529
     23.113,       20.5,   1.024643
     23.113,     20.887,   1.024758
     23.887,     21.113,   1.005191
     23.887,       21.5,   1.005310
     23.887,     21.887,   1.005428
       23.5,     21.113,   1.015005
       23.5,       21.5,   1.015134
       23.5,     21.887,   1.015252
     23.113,     21.113,   1.024819
     23.113,       21.5,   1.024947
     23.113,     21.887,   1.025076
     23.887,     22.113,   1.005505
     23.887,       22.5,   1.005651
     23.887,     22.887,   1.005797
       23.5,     22.113,   1.015329
       23.5,       22.5,   1.015475
       23.5,     22.887,   1.015610
     23.113,     22.113,   1.025153
     23.113,       22.5,   1.025288
     23.113,     22.887,   1.025424
     23.887,     23.113,   1.005876
     23.887,       23.5,   1.006037
     23.887,     23.887,   1.006197
       23.5,     23.113,   1.015689
       23.5,       23.5,   1.015823
       23.5,     23.887,   1.015984
     23.113,     23.113,   1.025502
     23.113,       23.5,   1.025636
     23.113,     23.887,   1.025770
     23.887,     24.113,   1.006291
     23.887,       24.5,   1.006452
     23.887,     24.887,   1.006612
       23.5,     24.113,   1.016077
       23.5,       24.5,   1.016238
       23.5,     24.887,   1.016361
     23.113,     24.113,   1.025864
     23.113,       24.5,   1.025987
     23.113,     24.887,   1.026110
     22.887,      0.113,   1.044874
     22.887,        0.5,   1.044874
     22.887,      0.887,   1.044874
       22.5,      0.113,   1.073645
       22.5,        0.5,   1.073645
       22.5,      0.887,   1.073645
     22.113,      0.113,   1.102415
     22.113,        0.5,   1.102415
     22.113,      0.887,   1.102415
     22.887,      1.113,   1.044749
     22.887,        1.5,   1.044320
     22.887,      1.887,   1.043890
       22.5,      1.113,   1.073519
       22.5,        1.5,   1.073090
       22.5,      1.887,   1.070916
     22.113,      1.113,   1.102290
     22.113,        1.5,   1.100115
     22.113,      1.887,   1.097941
     22.887,      2.113,   1.043107
     22.887,        2.5,   1.042598
     22.887,      2.887,   1.042088
       22.5,      2.113,   1.070132
       22.5,        2.5,   1.069623
       22.5,      2.887,   1.067758
     22.113,      2.113,   1.097158
     22.113,        2.5,   1.095293
     22.113,      2.887,   1.093429
     22.887,      3.113,   1.041267
     22.887,        3.5,   1.040813
     22.887,      3.887,   1.040359
       22.5,      3.113,   1.066937
       22.5,        3.5,   1.065987
       22.5,      3.887,   1.065533
     22.113,      3.113,   1.092607
     22.113,        3.5,   1.091657
     22.113,      3.887,   1.090707
     22.887,      4.113,   1.040103
     22.887,        4.5,   1.039681
     22.887,      4.887,   1.039258
       22.5,      4.113,   1.065277
       22.5,        4.5,   1.064855
       22.5,      4.887,   1.064620
     22.113,      4.113,   1.090452
     22.113,        4.5,   1.090217
     22.113,      4.887,   1.089982
     22.887,      5.113,   1.039067
     22.887,        5.5,   1.038644
     22.887,      5.887,   1.038222
       22.5,      5.113,   1.064428
       22.5,        5.5,   1.064006
       22.5,      5.887,   1.064215
     22.113,      5.113,   1.089790
     22.113,        5.5,   1.089999
     22.113,      5.887,   1.090209
     22.887,      6.113,   1.038424
     22.887,        6.5,   1.037999
     22.887,      6.887,   1.037573
       22.5,      6.113,   1.064418
       22.5,        6.5,   1.064901
       22.5,      6.887,   1.064475
     22.113,      6.113,   1.090411
     22.113,        6.5,   1.090894
     22.113,      6.887,   1.091378
     22.887,      7.113,   1.037329
     22.887,        7.5,   1.036918
     22.887,      7.887,   1.036508
       22.5,      7.113,   1.064231
       22.5,        7.5,   1.063821
       22.5,      7.887,   1.064491
     22.113,      7.113,   1.091133
     22.113,        7.5,   1.091804
     22.113,      7.887,   1.092474
     22.887,      8.113,   1.036939
     22.887,        8.5,   1.036571
     22.887,      8.887,   1.036204
       22.5,      8.113,   1.064922
       22.5,        8.5,   1.065729
       22.5,      8.887,   1.065362
     22.113,      8.113,   1.092905
     22.113,        8.5,   1.093713
     22.113,      8.887,   1.094520
     22.887,      9.113,   1.036010
     22.887,        9.5,   1.035713
     22.887,      9.887,   1.035416
       22.5,      9.113,   1.065168
       22.5,        9.5,   1.064871
       22.5,      9.887,   1.065775
     22.113,      9.113,   1.094326
     22.113,        9.5,   1.095230
     22.113,      9.887,   1.096135
     22.887,     10.113,   1.035961
     22.887,       10.5,   1.035753
     22.887,     10.887,   1.035545
       22.5,     10.113,   1.066321
       22.5,       10.5,   1.067283
       22.5,     10.887,   1.067075
     22.113,     10.113,   1.096680
     22.113,       10.5,   1.097642
     22.113,     10.887,   1.098605
     22.887,     11.113,   1.035450
     22.887,       11.5,   1.035335
     22.887,     11.887,   1.035221
       22.5,     11.113,   1.066980
       22.5,       11.5,   1.066866
       22.5,     11.887,   1.067844
     22.113,     11.113,   1.098510
     22.113,       11.5,   1.099489
     22.113,     11.887,   1.100468
     22.887,     12.113,   1.035786
     22.887,       12.5,   1.035755
     22.887,     12.887,   1.035725
       22.5,     12.113,   1.068409
       22.5,       12.5,   1.069366
       22.5,     12.887,   1.069335
     22.113,     12.113,   1.101033
     22.113,       12.5,   1.101989
     22.113,     12.887,   1.102945
     22.887,     13.113,   1.035726
     22.887,       13.5,   1.035761
     22.887,     13.887,   1.035795
       22.5,     13.113,   1.069337
       22.5,       13.5,   1.069371
       22.5,     13.887,   1.070270
     22.113,     13.113,   1.102947
     22.113,       13.5,   1.103846
     22.113,     13.887,   1.104746
     22.887,     14.113,   1.036295
     22.887,       14.5,   1.036369
     22.887,     14.887,   1.036442
       22.5,     14.113,   1.070771
       22.5,       14.5,   1.071584
       22.5,     14.887,   1.071657
     22.113,     14.113,   1.105246
     22.113,       14.5,   1.106059
     22.113,     14.887,   1.106873
     22.887,     15.113,   1.036489
     22.887,       15.5,   1.036577
     22.887,     15.887,   1.036665
       22.5,     15.113,   1.071704
       22.5,       15.5,   1.071793
       22.5,     15.887,   1.072501
     22.113,     15.113,   1.106920
     22.113,       15.5,   1.107628
     22.113,     15.887,   1.108336
     22.887,     16.113,   1.037045
     22.887,       16.5,   1.037133
     22.887,     16.887,   1.037221
       22.5,     16.113,   1.072880
       22.5,       16.5,   1.073472
       22.5,     16.887,   1.073560
     22.113,     16.113,   1.108716
     22.113,       16.5,   1.109307
     22.113,     16.887,   1.109899
     22.887,     17.113,   1.037272
     22.887,       17.5,   1.037359
     22.887,     17.887,   1.037445
       22.5,     17.113,   1.073611
       22.5,       17.5,   1.073698
       22.5,     17.887,   1.074171
     22.113,     17.113,   1.109950
     22.113,       17.5,   1.110424
     22.113,     17.887,   1.110897
     22.887,     18.113,   1.037688
     22.887,       18.5,   1.037778
     22.887,     18.887,   1.037868
       22.5,     18.113,   1.074414
       22.5,       18.5,   1.074774
       22.5,     18.887,   1.074864
     22.113,     18.113,   1.111141
     22.113,       18.5,   1.111500
     22.113,     18.887,   1.111860
     22.887,     19.113,   1.037968
     22.887,       19.5,   1.038068
     22.887,     19.887,   1.038168
       22.5,     19.113,   1.074964
       22.5,       19.5,   1.075216
       22.5,     19.887,   1.075316
     22.113,     19.113,   1.111960
     22.113,       19.5,   1.112212
     22.113,     19.887,   1.112463
     22.887,     20.113,   1.038231
     22.887,       20.5,   1.038345
     22.887,     20.887,   1.038460
       22.5,     20.113,   1.075378
       22.5,       20.5,   1.075493
       22.5,     20.887,   1.075647
     22.113,     20.113,   1.112526
     22.113,       20.5,   1.112680
     22.113,     20.887,   1.112833
     22.887,     21.113,   1.038524
     22.887,       21.5,   1.038653
     22.887,     21.887,   1.038781
       22.5,     21.113,   1.075711
       22.5,       21.5,   1.075779
       22.5,     21.887,   1.075907
     22.113,     21.113,   1.112898
     22.113,       21.5,   1.112965
     22.113,     21.887,   1.113033
     22.887,     22.113,   1.038858
     22.887,       22.5,   1.038994
     22.887,     22.887,   1.039129
       22.5,     22.113,   1.075984
       22.5,       22.5,    1.07612
       22.5,     22.887,   1.076115
     22.113,     22.113,   1.113110
     22.113,       22.5,   1.113105
     22.113,     22.887,   1.113100
     22.887,     23.113,   1.039167
     22.887,       23.5,   1.039301
     22.887,     23.887,   1.039435
       22.5,     23.113,   1.076153
       22.5,       23.5,   1.076287
       22.5,     23.887,   1.076228
     22.113,     23.113,   1.113138
     22.113,       23.5,   1.113080
     22.113,     23.887,   1.113022
     22.887,     24.113,   1.039391
     22.887,       24.5,   1.039514
     22.887,     24.887,   1.039637
       22.5,     24.113,   1.076184
       22.5,       24.5,   1.076091
       22.5,     24.887,   1.076214
     22.113,     24.113,   1.112978
     22.113,       24.5,   1.112884
     22.113,     24.887,   1.112790
     21.887,      0.113,   1.130832
     21.887,        0.5,   1.130832
     21.887,      0.887,   1.130832
       21.5,      0.113,   1.199383
       21.5,        0.5,   1.199383
       21.5,      0.887,   1.199383
     21.113,      0.113,   1.267934
     21.113,        0.5,   1.267934
     21.113,      0.887,   1.267934
     21.887,      1.113,   1.130155
     21.887,        1.5,   1.127981
     21.887,      1.887,   1.125807
       21.5,      1.113,   1.198706
       21.5,        1.5,   1.196389
       21.5,      1.887,   1.194214
     21.113,      1.113,   1.267257
     21.113,        1.5,   1.264940
     21.113,      1.887,   1.262622
     21.887,      2.113,   1.124627
     21.887,        2.5,   1.122763
     21.887,      2.887,   1.120898
       21.5,      2.113,   1.193035
       21.5,        2.5,   1.191171
       21.5,      2.887,   1.189315
     21.113,      2.113,   1.261443
     21.113,        2.5,   1.259587
     21.113,      2.887,   1.257731
     21.887,      3.113,   1.120079
     21.887,        3.5,   1.119129
     21.887,      3.887,   1.118180
       21.5,      3.113,   1.188496
       21.5,        3.5,   1.187546
       21.5,      3.887,   1.187035
     21.113,      3.113,   1.256912
     21.113,        3.5,   1.256401
     21.113,      3.887,   1.255891
     21.887,      4.113,   1.118242
     21.887,        4.5,   1.118007
     21.887,      4.887,   1.117772
       21.5,      4.113,   1.187097
       21.5,        4.5,   1.187819
       21.5,      4.887,   1.187585
     21.113,      4.113,   1.255952
     21.113,        4.5,   1.256675
     21.113,      4.887,   1.257397
     21.887,      5.113,   1.117764
     21.887,        5.5,   1.117974
     21.887,      5.887,   1.118183
       21.5,      5.113,   1.187577
       21.5,        5.5,   1.187787
       21.5,      5.887,   1.189412
     21.113,      5.113,   1.257390
     21.113,        5.5,   1.259015
     21.113,      5.887,   1.260640
     21.887,      6.113,   1.119311
     21.887,        6.5,   1.119795
     21.887,      6.887,   1.120278
       21.5,      6.113,   1.190540
       21.5,        6.5,    1.19278
       21.5,      6.887,   1.193263
     21.113,      6.113,   1.261768
     21.113,        6.5,   1.264008
     21.113,      6.887,   1.266248
     21.887,      7.113,   1.120615
     21.887,        7.5,   1.121285
     21.887,      7.887,   1.121956
       21.5,      7.113,   1.193600
       21.5,        7.5,   1.194270
       21.5,      7.887,   1.196902
     21.113,      7.113,   1.266584
     21.113,        7.5,   1.269216
     21.113,      7.887,   1.271848
     21.887,      8.113,   1.122960
     21.887,        8.5,   1.123767
     21.887,      8.887,   1.124574
       21.5,      8.113,   1.197906
       21.5,        8.5,   1.198713
       21.5,      8.887,   1.201554
     21.113,      8.113,   1.272852
     21.113,        8.5,   1.275692
     21.113,      8.887,   1.278533
     21.887,      9.113,   1.125668
     21.887,        9.5,   1.126572
     21.887,      9.887,   1.127477
       21.5,      9.113,   1.202647
       21.5,        9.5,   1.203552
       21.5,      9.887,   1.206441
     21.113,      9.113,   1.279626
     21.113,        9.5,   1.282516
     21.113,      9.887,   1.285406
     21.887,     10.113,   1.128601
     21.887,       10.5,   1.129564
     21.887,     10.887,   1.130526
       21.5,     10.113,   1.207566
       21.5,       10.5,   1.208529
       21.5,     10.887,   1.211332
     21.113,     10.113,   1.286531
     21.113,       10.5,   1.289334
     21.113,     10.887,   1.292138
     21.887,     11.113,   1.132108
     21.887,       11.5,   1.133087
     21.887,     11.887,   1.134066
       21.5,     11.113,   1.212914
       21.5,       11.5,   1.215529
       21.5,     11.887,   1.216507
     21.113,     11.113,   1.293720
     21.113,       11.5,   1.296334
     21.113,     11.887,   1.298949
     21.887,     12.113,   1.134631
     21.887,       12.5,   1.135587
     21.887,     12.887,   1.136543
       21.5,     12.113,   1.217072
       21.5,       12.5,   1.218029
       21.5,     12.887,   1.220388
     21.113,     12.113,   1.299514
     21.113,       12.5,   1.301873
     21.113,     12.887,   1.304233
     21.887,     13.113,   1.137495
     21.887,       13.5,   1.138394
     21.887,     13.887,   1.139294
       21.5,     13.113,   1.221340
       21.5,       13.5,   1.222239
       21.5,     13.887,   1.224314
     21.113,     13.113,   1.305184
     21.113,       13.5,   1.307259
     21.113,     13.887,   1.309335
     21.887,     14.113,   1.140137
     21.887,       14.5,   1.140951
     21.887,     14.887,   1.141764
       21.5,     14.113,   1.225158
       21.5,       14.5,   1.225971
       21.5,     14.887,   1.227757
     21.113,     14.113,   1.310178
     21.113,       14.5,   1.311964
     21.113,     14.887,   1.313751
     21.887,     15.113,   1.142725
     21.887,       15.5,   1.143434
     21.887,     15.887,   1.144142
       21.5,     15.113,   1.228719
       21.5,       15.5,   1.230225
       21.5,     15.887,   1.230933
     21.113,     15.113,   1.314712
     21.113,       15.5,   1.316218
     21.113,     15.887,   1.317724
     21.887,     16.113,   1.144709
     21.887,       16.5,   1.145300
     21.887,     16.887,   1.145892
       21.5,     16.113,   1.231500
       21.5,       16.5,   1.232733
       21.5,     16.887,   1.233324
     21.113,     16.113,   1.318290
     21.113,       16.5,   1.319523
     21.113,     16.887,   1.320756
     21.887,     17.113,   1.146203
     21.887,       17.5,   1.146677
     21.887,     17.887,   1.147150
       21.5,     17.113,   1.233635
       21.5,       17.5,   1.234109
       21.5,     17.887,   1.235073
     21.113,     17.113,   1.321068
     21.113,       17.5,   1.322032
     21.113,     17.887,   1.322996
     21.887,     18.113,   1.147634
     21.887,       18.5,   1.147994
     21.887,     18.887,   1.148354
       21.5,     18.113,   1.235557
       21.5,       18.5,   1.236251
       21.5,     18.887,   1.236610
     21.113,     18.113,   1.323480
     21.113,       18.5,   1.324173
     21.113,     18.887,   1.324867
     21.887,     19.113,   1.148532
     21.887,       19.5,   1.148784
     21.887,     19.887,   1.149036
       21.5,     19.113,   1.236789
       21.5,       19.5,   1.237041
       21.5,     19.887,   1.237466
     21.113,     19.113,   1.325045
     21.113,       19.5,   1.325470
     21.113,     19.887,   1.325896
     21.887,     20.113,   1.149210
     21.887,       20.5,   1.149363
     21.887,     20.887,   1.149517
       21.5,     20.113,   1.237640
       21.5,       20.5,    1.23781
       21.5,     20.887,   1.237963
     21.113,     20.113,   1.326069
     21.113,       20.5,   1.326239
     21.113,     20.887,   1.326409
     21.887,     21.113,   1.149546
     21.887,       21.5,   1.149613
     21.887,     21.887,   1.149680
       21.5,     21.113,   1.237992
       21.5,       21.5,   1.237937
       21.5,     21.887,   1.238004
     21.113,     21.113,   1.326438
     21.113,       21.5,   1.326383
     21.113,     21.887,   1.326328
     21.887,     22.113,   1.149699
     21.887,       22.5,   1.149694
